DirTravel,Length_3D,StateID_Local,BikeLane,STSGMT_ID,PCI,PCI_Notes,Class_Thematic,Restriction_Truck,CrossSt_From,Class_Special,Rte_Description,CrossSt_To,PCI_Source,Addr_Min,StateID_Geo,OBJECTID,Addr_Max,Alias,PCI_Date,LucitySyncDate,TrafficCalming,LifeCycle,Creator,StateID_VDOTEdge,StateID_RCL,Private,DateCreated,Travel_Min,Shape.STLength(),SpeedLimit,Alias_911,StreetName
MD,411.38181285,4521,0,ST0261002,84,,5,MD,AMELIA ST,0,,BELL ST & CHAPEL DR (LC),Fugro,3400,28388155354,4958,3499,,02/15,1475211135000,,Completed,,,155217,0,,0.18699173,409.9229560796849,25,,COLLEGE DR
MD,271.47150701,4522,0,ST0261001,92,,5,MD,BRECKENBRIDGE ST,0,,AMELIA ST,Fugro,3300,28370155456,4959,3399,,02/15,1475211138000,,Completed,,,155216,0,,0.12339613,270.47210377985175,25,,COLLEGE DR
MD,1106.06516217,442,0,ST0047001,86,,5,,COLLEGE DR,0,,RICHMOND ST,Fugro,200,28521155328,4960,299,,02/15,1475211140000,,Completed,,,155273,0,,0.50275689,1105.1241417896001,25,,AMELIA ST
MD,1017.32006434,1371,0,ST0375020,72.23076923,Consolidated from multiple records,3,,SELF,0,,DILLARD DR,Fugro,1950,22293151522,4961,2003,,02/15,1475211143000,,Completed,,,137376,0,,0.33029872,1014.8714368823317,35,,ENTERPRISE DR
FT,197.22523856,1377,0,ST0375011,92,,3,,PAULETTE CIR,0,,SELF,Fugro,1949,22389151366,4962,1949,,02/15,1475211145000,,Completed,,,137388,0,,0.06403416,197.12530950939424,35,,ENTERPRISE DR
TF,829.34811923,1377,0,ST0375018,96,,3,,INTERSECTION,0,,SELF,Fugro,1900,22427151278,4963,1948,,02/15,1475211148000,,Completed,,,137363,0,,0.26926886,827.5981920184715,35,,ENTERPRISE DR
FT,94.29360711,,0,ST0054001,91,,5,,SELF,0,,SELF,Fugro,203,22447151425,4964,299,,02/15,1475211151000,,Completed,,,637026,0,,0.04286073,94.26790482722323,25,,ARCHWAY CT
TF,111.10847999,,0,ST0054004,61,,5,,SELF,0,,SELF,Fugro,202,22443151405,4965,298,,02/15,1475211154000,,Completed,,,637027,0,,0.05050385,111.10042001989262,25,,ARCHWAY CT
MD,246.0163798,,0,ST0054003,48,,5,,PAULETTE CIR,0,,END,Fugro,100,22487151355,4966,199,,02/15,1475211156000,,Completed,,,137391,0,,0.11182562,245.96499028533367,25,,ARCHWAY CT
MD,109.45320787,456,0,ST0054002,81,,5,,PAULETTE CIR,0,,SELF,Fugro,200,22467151402,4967,201,,02/15,1475211159000,,Completed,,,137364,0,,0.04975145,109.43776495653795,25,,ARCHWAY CT
MD,1260.61685168,,0,ST0056002,,Except-Road closed,5,,BERKLEY PL,0,,ARDMORE CIR,Fugro,1012,25094156771,4968,1040,,,1475211162000,,Completed,,,152946,0,,0.57300765,1259.3546726731884,25,,ARDMORE DR
MD,576.89133843,,0,ST0056004,86,,5,,FOREST BROOK RD & OLD FOREST RD,0,,BERKLEY PL,Fugro,1000,25345156660,4969,1011,,01/15,1475211164000,,Completed,,,152801,0,,0.26222333,575.6017925966061,25,,ARDMORE DR
MD,401.86293472,,0,ST0112001,0,,5,,ARDMORE DR,0,,DANDRIDGE DR,Fugro,1100,25263156733,4970,1199,,01/15,1475211166000,,Completed,,,152945,0,,0.18266497,400.305832545635,25,,BERKLEY PL
TF,2063.66861834,4437,0,ST1056003,96,Consolidated from multiple records,1,,CITY LIMITS - AMHERST COUNTY,0,,OFF RAMP,Fugro,100,36403154783,4971,178,,02/15,1475211169000,,Completed,,882771,158303,0,,0.36078122,2034.7259319560376,65,29 BYN,RTE 29 BYP
FT,407.99435446,207,0,ST0000281,,,1,,CITY LIMITS - CAMPBELL COUNTY,1,,RTE 29 BYP,,100,36382154412,4972,199,US 460 W TO US 29 N,,1475211172000,,Completed,,882779,158743,0,,0.18545197,407.9403189907531,25,29 N OFF 460  BYW RP,OFF RAMP
TF,253.76621059,256,0,ST0016020,84,,1,,BEGIN,0,US 460 W / 29 S,OFF RAMP,Fugro,1901,27949149037,4973,1999,JERRY FALWELL PARKWAY,01/15,1475211174000,,Completed,,1074185,138490,0,,0.04436472,253.6879979318274,65,460 BYW ,460 BYP
FT,3594.02411816,249,0,ST0016017,95,,1,MD,BEGIN,0,US 460 E / 29 N,ON RAMP,Fugro,2000,28338149525,4974,2498,JERRY FALWELL PARKWAY,01/15,1475211177000,,Completed,,806210,138244,0,,0.62832589,3571.4263774683573,65,460 BYE,460 BYP
TF,10444.91492504,,0,ST0016030,82.12073491,Consolidated from multiple records,1,,OFF RAMP,0,US 460 W / 29 S / 501 N,ON RAMP & RICHMOND HWY,Fugro,3001,30996152356,4975,3899,JERRY FALWELL PARKWAY,01/15,1475211180000,,Completed,,132176,148283,0,,1.82603407,10433.929648110106,65,460 BYW ,460 BYP
FT,1764.8941669,243,0,ST0016006,98,,1,,OFF RAMP,0,US 460 E / 29 N,ON RAMP,Fugro,2900,29715151156,4976,2998,JERRY FALWELL PARKWAY,01/15,1475211183000,,Completed,,132367,138498,0,,0.30854793,1762.9166945138459,65,460 BYE,460 BYP
TF,1111.65801665,252,0,ST0000282,,,1,,SELF,1,,460 BYP,,100,29378150541,4977,199,US 460 E / 29 N TO CANDLERS MOUNTAIN RD,,1475211185000,,Completed,,140371,138403,0,,0.50529909,1108.7277280825638,25,460 BYE TO LIBERTY,OFF RAMP
TF,97.41768021,252,0,ST0000283,,,1,,CANDLERS MOUNTAIN RD & LIBERTY MOUNTAIN DR,1,,SELF,,100,29303150494,4978,149,US 460 E / 29 N TO CANDLERS MOUNTAIN RD,,1475211188000,,Completed,,140371,138402,0,,0.04428076,97.37248411052072,25,460 BYE CANDLERS OFF,OFF RAMP
TF,104.63684638,,0,ST0000284,,,1,,CANDLERS MOUNTAIN RD,1,,SELF,,0,29300150499,4979,0,US 460 E / 29 N TO CANDLERS MOUNTAIN RD,,1475211190000,,Completed,,140371,138248,0,,0.0475622,104.45945568676686,25,460 BYE CANDLERS OFF,OFF RAMP
TF,1969.31315661,855,0,ST0000285,,,1,,460 BYP,1,,SELF,,250,29649151206,4980,299,CANDLERS MOUNTAIN RD TO US 460 E / 29 N / 501 S,,1475211193000,,Completed,,132365,138536,0,,0.89514234,1968.1607777071772,25,CANDLERS 460 BYE ON RP,ON RAMP
TF,733.25948895,136,0,ST0000286,,,1,,BEGIN,1,,RICHMOND HWY,,3,35838153826,4981,4,,,1475211195000,,Completed,,882782,158302,0,,0.33329977,733.2247708814832,25,29 BYN,OFF RAMP
MD,155.31435791,506,0,ST0078002,85,,5,,HANCOCK ST,0,,DABNEY ST,Fugro,400,31378157714,4982,449,,02/15,1475211198000,,Completed,,,159395,0,,0.07059743,152.1811590315186,25,,B ST
MD,239.98756951,505,0,ST0078001,78.26829268,Consolidated from multiple records,5,,CABELL ST,0,,HANCOCK ST,Fugro,300,31409157759,4983,399,,02/15,1475211201000,,Completed,,,159394,0,,0.10908525,238.75589708571198,25,,B ST
MD,382.09595165,1825,0,ST0490007,20,,5,,B ST,0,,C ST,Fugro,200,31341157779,4984,299,,02/15,1475211204000,,Completed,,,154413,0,,0.17367997,380.2872157666668,25,,HANCOCK ST
MD,185.9846542,,0,ST0490009,,,5,,BEGIN,0,,B ST,,100,,4985,199,,,1475211206000,,Paper,,,,0,,0.08453847,185.89141686168483,25,,HANCOCK ST
MD,90.85300929,508,0,ST0440004,44,,5,,BAILEY ST,0,,ROBINS RD,Fugro,2000,31872155634,4986,2099,,01/15,1475211208000,,Completed,,,158217,0,,0.04129682,89.74166072530326,25,,GILES ST
FT,999.21774443,,0,ST0000054,,,1,,CANDLERS MOUNTAIN RD & MOUNTAIN VIEW RD,1,,CANDLERS MOUNTAIN RD & OFF RAMP,,1,29204151326,4987,99,CANDLERS MOUNTAIN RD TO CANDLERS MOUNTAIN RD,,1484687508000,,Completed,,,138350,0,,0.45418988,997.0831376466429,25,CANDLERS 501 N RP,RAMP
MD,324.50902414,515,0,ST0085003,,,5,,CARRIAGE WAY,0,,SELF,,300,24344160465,4988,310,,,1475211213000,,Completed,,,153304,1,,0.1475041,324.07816355743506,25,,BARKLEY CT
TF,88.7782468,515,0,ST0085002,,,5,,SELF,0,,SELF,,311,24401160479,4989,317,,,1475211216000,,Completed,,,153305,1,,0.04035374,88.64531837808026,25,,BARKLEY CT
MD,404.54893168,517,0,ST0087001,,,5,,WEXFORD PL,0,,END,,100,25264148691,4990,699,,,1475211219000,,Completed,,,137971,1,,0.18388587,403.75137056351923,25,,BARRINGTON WAY
MD,327.01426588,4096,0,ST1284002,,,5,,WEXVIEW LN,0,,BARRINGTON WAY,,900,25344148698,4991,1299,,,1475211221000,,Completed,,,137964,1,,0.14864284,326.7182413679492,25,,WEXFORD PL
MD,207.33305301,518,0,ST0088001,89,,5,,STONEHOUSE DR,0,,END,Fugro,100,26644150446,4992,199,,01/15,1475211224000,,Completed,,,138450,0,,0.09424229,206.5807529985699,25,,BARWOOD PL
MD,329.47810524,519,0,ST0089001,46,,5,,SEABURY AVE,0,,HUGHES AVE,Fugro,3000,31668154383,4993,3100,,01/15,1475211226000,,Completed,,,158595,0,,0.14976277,329.36126538548797,25,,BASS ST
MD,945.19832176,1986,0,ST0557002,40,,5,,UTAH ST,0,,CAMPBELL AVE,Fugro,2000,31538154256,4994,2099,,01/15,1475211229000,,Completed,,,158004,0,,0.4296356,944.9385478577389,25,,HUGHES AVE
MD,335.02035051,3905,0,ST1216001,15,,5,,HUGHES AVE,0,,POCAHONTAS ST,Fugro,1,31689154282,4995,99,,01/15,1475211232000,,Completed,,,158211,0,,0.15228197,334.1310181719752,25,,UTAH ST
MD,104.4163219,,0,ST0557001,48,,5,,BASS ST,0,,UTAH ST,Fugro,1900,31679154333,4996,1999,,01/15,1475211234000,,Completed,,,157947,0,,0.04746196,103.46985402464354,25,,HUGHES AVE
MD,219.78065246,,0,ST0091002,,,5,,BUTTONWOOD ST-Paper,0,,SELF,,0,,4997,0,,,1475211237000,,Paper,,,,0,,0.09990029,216.8287729924204,25,,BATTERY ST
MD,294.34103672,2107,0,ST0600001,37,,5,,BAY ST,0,,ALLEGHANY AVE,Fugro,2508,29212155604,4998,2599,,02/15,1475211240000,,Completed,,,155372,0,,0.13379138,293.4351673606623,25,,JUDITH ST
MD,281.85003835,2106,0,ST0600003,36,,5,,WILTON AVE,0,,BAY ST,Fugro,2500,29239155688,4999,2507,,02/15,1475211242000,,Completed,,,155363,0,,0.12811365,281.1027542988255,25,,JUDITH ST
MD,468.15987932,521,0,ST0092002,86,,5,,BEGIN,0,,JUDITH ST,Fugro,300,29158155668,5000,399,,02/15,1475211246000,,Completed,,,155343,0,,0.21279994,467.49135352308076,25,,BAY ST
MD,559.72920389,522,0,ST0092001,65,,5,,JUDITH ST,0,,MEMORIAL AVE,Fugro,400,29306155620,5001,499,,02/15,1475211248000,,Completed,,,155251,0,,0.25442236,559.0012738003927,25,,BAY ST
MD,345.93513954,4308,0,ST0094014,84,,3,,BOUNDARY AVE,0,,MAGNOLIA ST,Fugro,2302,29558159227,5002,2306,,02/15,1475211251000,,Completed,,148495,154531,0,,0.1123166,345.2352799215571,35,,BEDFORD AVE
MD,653.18375377,,0,ST0095003,,,5,,SPRING ST-Paper,0,,OAKDALE LN-Paper,,400,,5003,499,,,1475211253000,,Paper,,,,0,,0.2969017,642.3571735902364,25,,BEECH ST
MD,86.974861,4331,0,ST0195002,56,,5,,GARDENS WAY,0,,BELLA CT,Fugro,150,23890150238,5004,198,,02/15,1475211256000,,Completed,,,137453,0,,0.03953403,86.93971790443986,25,,CANDLEWOOD CT
MD,397.39770196,4333,0,ST0101003,,,5,,CANDLEWOOD CT,0,,GEPPETTO WAY,,100,23814150243,5005,107,,,1475211258000,,Completed,,,137552,1,,0.18063532,397.252995837697,25,,BELLA CT
MD,151.04351867,,0,ST0104007,,,5,,HELBIG LOOP-Paper & ESMOND ST-Paper,0,,DINWIDDIE ST,,0,,5006,0,,,1475211261000,,Paper,,,,0,,0.06865614,150.27104447247467,25,,BELMONT ST
MD,167.54775532,,0,ST0104005,,,5,,DINWIDDIE ST,0,,DAVID ST-Paper,,0,,5007,0,,,1475211263000,,Paper,,,,0,,0.07615807,165.46310549663428,25,,BELMONT ST
MD,269.30164625,,0,ST0104008,,,5,,BEGIN,0,,HELBIG LOOP-Paper & ESMOND ST-Paper,,0,,5008,0,,,1475211265000,,Paper,,,,0,,0.12240983,250.26863467133768,25,,BELMONT ST
MD,264.1547401,555,0,ST0104002,68,,5,,TURN LANE,0,,HEMLOCK ST & J ST,Fugro,845,30691158193,5009,858,,02/15,1475211268000,,Completed,,,154505,0,,0.12007033,263.7958416887621,25,,BELMONT ST
MD,178.2091499,,0,ST0108005,,,5,,ELK ST,0,,WINDHAM CT,,100,28326158149,5010,106,,,1475211271000,,Completed,,,153765,1,,0.08100415,178.1617933559863,25,,BENNINGTON DR
MD,457.08404056,573,0,ST0117001,84,,5,,PAULETTE CIR,0,,PAULETTE CIR,Fugro,100,22614151425,5011,199,,02/15,1475211273000,,Completed,,,137384,0,,0.20776547,456.6473584603616,25,,BEXLEY DR
MD,538.48576916,3139,0,ST0922001,66,,5,,BEXLEY DR,0,,THORNFIELD DR,Fugro,200,22719151411,5012,208,,02/15,1475211276000,,Completed,,,137525,0,,0.24476625,538.0558219406238,25,,PAULETTE CIR
MD,216.35025054,3141,0,ST0922002,73,,5,,JAMBO LN,0,,BEXLEY DR,Fugro,107,22625151352,5013,199,,02/15,1475211279000,,Completed,,,137385,0,,0.09834102,216.13263171219617,25,,PAULETTE CIR
MD,254.34741192,,0,ST0143002,77,,5,,SELF,0,,BOONSBORO RD,Fugro,50,22239160575,5014,99,,01/15,1475211282000,,Completed,,,153245,0,,0.11561245,253.81934419336378,25,,BOONSBORO DR
MD,609.6735862,696,0,ST0146003,89,,5,,HOLLY ST,0,,HOLLINS MILL RD,Fugro,1900,29820158809,5015,1999,,02/15,1475211285000,,Completed,,,154298,0,,0.27712435,605.8700415092296,25,,BOSTON AVE
MD,216.91104389,,0,ST0165004,,,5,,CENTER ST,0,,END,,0,,5016,0,,,1475211287000,,Paper,,,,0,,0.09859592,216.12147996699338,25,,BROADWAY ST
MD,570.88231318,,0,ST0168002,,,5,,SELF,0,,LAKEVIEW DR,,0,,5017,0,,,1475211289000,,Paper,,,,0,,0.25949196,570.1861591056928,25,,BROOKVILLE CIR
MD,667.54853587,742,0,ST0170001,0,,5,,BEGIN,0,,FLORIDA AVE,Fugro,100,32544153265,5018,199,,01/15,1475211292000,,Completed,,140384,158219,0,,0.30343115,664.8580173537771,25,,BROWN HAVEN LN
MD,297.77606524,777,0,ST0183002,84,,5,,DEARING ST,0,,EARLY ST,Fugro,200,31030158674,5019,299,,02/15,1475211295000,,Completed,,,154031,0,,0.13535275,295.73976297916033,25,,BUTTONWOOD ST
MD,155.58289369,,0,ST0183001,29,,5,,BEGIN,0,,DEARING ST,Fugro,100,31060158736,5020,199,,02/15,1475211297000,,Completed,,,154382,0,,0.07071949,155.3859090679859,25,,BUTTONWOOD ST
MD,134.3106607,,0,ST0183003,,,5,,BATTERY ST-Paper,0,,SELF,,0,,5021,0,,,1475211300000,,Paper,,,,0,,0.0610503,133.19553210585107,25,,BUTTONWOOD ST
MD,234.42939955,,0,ST0183004,,,5,,BEGIN,0,,BATTERY ST-Paper,,1,,5022,99,,,1475211303000,,Paper,,,,0,,0.10655881,175.9778056222551,25,,BUTTONWOOD ST
MD,307.15190311,,0,ST0191002,,,5,,SELF,0,,HOLLYWOOD DR,,0,,5023,0,,,1475211305000,,Paper,,,,0,,0.1396145,304.87393219106144,25,,CAMP AVE
MD,44.94972374,,0,ST0191003,99,,5,,VICTOR DR,0,,END,Fugro,200,24991155747,5024,299,,01/15,1475211308000,,Completed,,,152910,0,,0.02043169,44.94213378209594,25,,CAMP AVE
MD,1267.5579381,802,0,ST0191001,79,,5,,OLD FOREST RD,0,,VICTOR DR,Fugro,100,24798155680,5025,199,,01/15,1475211311000,,Completed,,,152875,0,,0.57616269,1266.548576184272,25,,CAMP AVE
MD,710.37298557,3926,0,ST1227002,97,,5,,HILDA DR,0,,CAMP AVE,Fugro,106,24890155793,5026,199,,01/15,1475211313000,,Completed,,,152767,0,,0.32289681,709.2355615558358,25,,VICTOR DR
MD,390.76536558,4228,0,ST1327003,35,,5,,CAMPBELL AVE,0,,ROBERTS AVE,Fugro,2200,32271153287,5027,2299,,01/15,1475211316000,,Completed,,,158632,0,,0.17762062,390.04053561797474,25,,WOODROW ST
FT,487.70803421,831,0,ST0192025,64,,5,,WOODROW ST,0,,MARTIN ST,Fugro,3801,32355153271,5028,3899,,01/15,1475211318000,,Completed,,,158634,0,,0.22168547,487.65423025668747,25,,CAMPBELL AVE
FT,274.72181265,845,0,ST0192004,71,,2,,ON RAMP,0,US 501 S,INTERSECTION & OFF RAMP,Fugro,4093,32820152960,5029,4189,,01/15,1475211321000,,Completed,,132050,157928,0,,0.06937419,274.6805621535,45,,CAMPBELL AVE
FT,1351.83202367,853,0,ST0000287,,,1,,CAMPBELL AVE,1,,RICHMOND HWY,,200,32799152978,5030,299,CAMPBELL AVE TO US 460 E / 29 N,,1475211324000,,Completed,,132362,157929,0,,0.6144691,1351.1334805040626,25,CAMPBELL ON 460 E RP,ON RAMP
FT,67.95068393,,0,ST0000064,,,2,,OFF RAMP & CAMPBELL AVE,3,,CAMPBELL AVE & ON RAMP,,0,32660153135,5031,0,OFF RAMP / ON RAMP / CAMPBELL AVE,,1475211327000,,Completed,,132149,157981,0,,0.03088667,67.95015876684865,25,RICHMOND HWY W ON/OFF RAMPS,INTERSECTION
FT,637.3140954,848,0,ST0192007,68.71428571,Consolidated from multiple records,2,,INTERSECTION & ON RAMP,0,US 501 BUS S / 460 BUS E,ON RAMP,Fugro,4001,32722153059,5032,4091,,01/15,1475211330000,,Completed,,140386,158035,0,,0.1609379,636.8390206664722,45,,CAMPBELL AVE
FT,108.01007649,854,0,ST0000288,,,1,,INTERSECTION & CAMPBELL AVE,1,,SELF,,0,32642153115,5033,0,CAMPBELL AVE TO US 460 W / 29 S / 501 N,,1475211332000,,Completed,,132388,157930,0,,0.04909548,107.95479975767435,25,CAMPBELL ON 460 W RP,ON RAMP
FT,115.23124409,835,0,ST0192056,89,,2,,ON RAMP,0,US 501 BUS S / 460 BUS E,INTERSECTION & ON RAMP,Fugro,0,32639153138,5034,0,,01/15,1475211335000,,Completed,,140387,158678,0,,0.02909879,115.11575466977266,45,,CAMPBELL AVE
FT,162.9118472,,0,ST0000289,,,1,,CAMPBELL AVE,1,,SELF,,0,32635153126,5035,0,CAMPBELL AVE TO US 460 W / 29 S / 501 N,,1475211338000,,Completed,,,158457,0,,0.07405083,162.84950490474313,25,CAMPBELL ON 460 W RP,ON RAMP
FT,747.65800019,834,0,ST0192057,87,,2,,MARTIN ST & INTERSECTION,0,US 501 BUS S / 460 BUS E,ON RAMP,Fugro,0,32530153211,5036,0,,01/15,1475211340000,,Completed,,140387,158212,0,,0.18880252,746.6972280992281,45,,CAMPBELL AVE
FT,448.0853389,830,0,ST0192047,84,,2,,WOODROW ST,0,US 501 BUS S / 460 BUS E,MARTIN ST & INTERSECTION,Fugro,0,32369153295,5037,0,,01/15,1475211343000,,Completed,,140388,158280,0,,0.14548225,448.03161413550527,35,,CAMPBELL AVE
MD,172.36482075,1499,0,ST0727003,32,,3,,CAMPBELL AVE & INTERSECTION,0,,CAMPBELL AVE,Fugro,2100,32419153241,5038,2199,,01/15,1475211346000,,Completed,,151063,158633,0,,0.04352646,172.36284689909917,45,,MARTIN ST
MD,54.91998403,,0,ST0000063,,,2,,CAMPBELL AVE & FLORIDA AVE,3,,CAMPBELL AVE & MARTIN ST,,0,32434153272,5039,0,FLORIDA AVE / MARTIN ST / CAMPBELL AVE,,1475211348000,,Completed,,151064,157978,0,,0.02496362,54.918867572789964,25,FLORIDA AVE,INTERSECTION
MD,575.27465311,881,0,ST0194026,100,,3,,TURN LANE,0,,MOUNTAIN VIEW RD & RAMP,Fugro,3615,29106151408,5040,3649,,01/15,1484687509000,,Completed,,150779,138535,0,,0.18677748,574.8665909576262,35,,CANDLERS MOUNTAIN RD
MD,787.77300691,892,0,ST0196001,90,,5,,BOONSBORO RD,0,,END,Fugro,1900,25106160477,5041,1999,,01/15,1475211353000,,Completed,,,153267,0,,0.35807864,786.4708327880339,25,,CANTERBURY CT
MD,151.12484109,675,0,ST0144039,83,,2,,OLD BOONSBORO RD & ROYAL OAK CIR,0,US 501 BUS,CARRIAGE WAY,Fugro,5028,24315160526,5042,5029,,01/15,1475211356000,,Completed,,140498,153369,0,,0.0490665,151.11460835659608,35,,BOONSBORO RD
MD,354.88271326,676,0,ST0144028,94,,2,,CARRIAGE WAY,0,US 501 BUS,BON TON RD,Fugro,5030,24242160487,5043,5038,,01/15,1475211359000,,Completed,,140499,153370,0,,0.11522166,354.317463310027,35,,BOONSBORO RD
MD,110.10833812,,0,ST0203007,,,5,,SAINT JAMES PL,0,,BARKLEY CT,,100,24308160441,5044,101,,,1475211361000,,Completed,,,153511,1,,0.05004924,110.03291130492535,25,,CARRIAGE WAY
MD,196.77769608,901,0,ST0203002,,,5,,BOONSBORO RD,0,,SAINT JAMES PL,,1,24302160471,5045,99,,,1475211364000,,Completed,,,153289,1,,0.0894444,196.48829073109272,25,,CARRIAGE WAY
MD,132.30230053,3550,0,ST1070002,,,5,,CARRIAGE WAY,0,,SELF,,200,24281160451,5046,203,,,1475211367000,,Completed,,,153290,1,,0.0601374,132.05471417556743,25,ST JAMES PL,SAINT JAMES PL
FT,99.82662181,4515,0,ST0203005,,,5,,SELF,0,,SELF,,109,24310160386,5047,109,,,1475211369000,,Completed,,,153515,1,,0.04537574,99.82479806374315,25,,CARRIAGE WAY
TF,59.7053508,4515,0,ST0203006,,,5,,SELF,0,,SELF,,108,24313160375,5048,110,,,1475211372000,,Completed,,,153516,1,,0.0271388,59.70352232803482,25,,CARRIAGE WAY
MD,199.1542728,,0,ST0210001,99,,5,,VIKING DR,0,,END,Fugro,200,23804154021,5049,299,,02/15,1475211374000,,Completed,,,152967,0,,0.09052466,198.3687971127899,25,,CASCADE CT
MD,295.02733647,,0,ST0244003,,,5,,GRANVILLE ST-Paper,0,,RADCLIFF AVE,,0,,5050,0,,,1475211377000,,Paper,,,,0,,0.13410333,293.8639710410078,25,,CLARKE ST
MD,839.93388138,,0,ST0247001,71,,5,,BEGIN,0,,OLD BOONSBORO RD,Fugro,100,24678160893,5051,199,,01/15,1475211379000,,Completed,,,153453,0,,0.38178812,838.2352015640882,25,,CLEARVIEW DR
MD,158.57326817,,0,ST0252002,,,5,,MARSHALL ST-Paper,0,,SELF,,0,,5052,0,,,1475211381000,,Paper,,,,0,,0.07207875,149.95893772879492,25,,CLINTON ST
MD,892.15109345,1030,0,ST0253001,64,,5,,BEGIN,0,,CARROLL AVE,Fugro,2600,30500153891,5053,2799,,01/15,1475211384000,,Completed,,,156532,0,,0.40552322,891.4679799248574,25,,CLOVER PL
MD,93.61296044,,0,ST0879003,85,,3,,COBBLESTONE DR,0,,VALLEYDALE DR,Fugro,1096,24235152114,5054,1099,,02/15,1475211386000,,Completed,,150408,152820,0,,0.03039381,93.60592734304579,35,,OLD GRAVES MILL RD
MD,321.14862392,1038,0,ST0257003,78,,5,,OLD GRAVES MILL RD,0,,SANDBRIDGE CT,Fugro,100,24284152102,5055,112,,02/15,1475211389000,,Completed,,,152804,0,,0.14597664,321.04722696622036,25,,COBBLESTONE DR
MD,263.21110008,3026,0,ST0879004,77,,3,,TOMAHAWK DR,0,,COBBLESTONE DR,Fugro,1005,24235152060,5056,1095,,02/15,1475211391000,,Completed,,150407,153024,0,,0.08545814,263.18528955483737,35,,OLD GRAVES MILL RD
MD,458.59977923,,0,ST0257001,71,,5,,BRIDGETON CT,0,,END,Fugro,131,24486152113,5057,199,,02/15,1475211393000,,Completed,,,152822,0,,0.20845444,458.37582845972304,25,,COBBLESTONE DR
MD,345.52684166,,0,ST0022017,,,5,,CHURCH ST,0,,COURT ST,,300,,5058,399,NINTH ST,,1475211396000,,Paper,,,,0,,0.15705766,332.51602321353533,25,,9TH ST
MD,1834.96842838,,0,ST1011001,37,,5,,OLD FOREST RD,0,,END,Fugro,100,24464156014,5059,199,,01/15,1475211398000,,Completed,,,152986,0,,0.83407655,1831.8761699234478,25,,RICHESON DR
FT,436.67787211,,0,ST1184034,83,,2,,INTERSECTION,0,US 460 BUS W,CROSSOVER,Fugro,7701,24489150343,5060,7711,,02/15,1475211401000,,Completed,,140508,137620,0,,0.11027218,436.5471605824559,45,,TIMBERLAKE RD
FT,686.37520881,3814,0,ST1184042,92,,2,,INTERSECTION & ROUNDELAY RD,0,US 460 BUS W,INTERSECTION,Fugro,7601,24622150451,5061,7699,,02/15,1475211403000,,Completed,,140509,137676,0,,0.17332707,685.8900423730253,45,,TIMBERLAKE RD
TF,691.60364501,,0,ST1184031,92,,2,,INTERSECTION,0,US 460 BUS E,OAKMONT CIR & INTERSECTION,Fugro,7600,24632150440,5062,7698,,02/15,1475211405000,,Completed,,140543,137677,0,,0.17464738,691.1114608597651,45,,TIMBERLAKE RD
TF,596.88158057,4429,0,ST1184046,84,,2,,CROSSOVER,0,US 460 BUS E,CROSSOVER,Fugro,7406,25051150808,5063,7428,,02/15,1475211408000,,Completed,,140542,137698,0,,0.15072767,595.8421449432728,45,,TIMBERLAKE RD
FT,526.21720727,4429,0,ST1184048,99,,2,,CROSSOVER,0,US 460 BUS W,CROSSOVER,Fugro,7329,25194150899,5064,7403,,02/15,1475211410000,,Completed,,140510,137695,0,,0.13288313,525.3249538597119,45,,TIMBERLAKE RD
FT,597.89781705,4429,0,ST1184036,96,,2,,CROSSOVER,0,US 460 BUS W,CROSSOVER,Fugro,7405,25042150820,5065,7433,,02/15,1475211413000,,Completed,,140510,137697,0,,0.15098429,596.8167661064808,45,,TIMBERLAKE RD
TF,580.01523117,4429,0,ST1184045,75,,2,,INTERSECTION & MISTY MOUNTAIN RD,0,US 460 BUS E,CROSSOVER,Fugro,7300,25352150956,5066,7326,,02/15,1475211415000,,Completed,,140542,137693,0,,0.14646849,579.6392436336879,45,,TIMBERLAKE RD
MD,579.55538812,2674,0,ST0763001,10,,5,,TIMBERLAKE RD & INTERSECTION,0,,END,Fugro,7000,25600151271,5067,7099,,02/15,1475211418000,,Completed,,,138434,0,,0.26343426,578.5101799491821,25,,MIDDLEVIEW ST
FT,584.61151602,,0,ST1184020,63,,2,,RICHLAND DR & INTERSECTION,0,US 460 BUS W,MIDDLEVIEW ST & INTERSECTION,Fugro,7101,25722151255,5068,7199,,02/15,1475211420000,,Completed,,140511,138431,0,,0.14762917,584.2270342416298,45,,TIMBERLAKE RD
FT,972.0739217,4430,0,ST1184047,94,,2,,MIDDLEVIEW ST & INTERSECTION,0,US 460 BUS W,INTERSECTION,Fugro,7201,25535151108,5069,7299,,02/15,1475211422000,,Completed,,140510,137681,0,,0.24547321,971.8512195848361,45,,TIMBERLAKE RD
MD,43.88751172,,0,ST0000006,,,2,,TIMBERLAKE RD,3,,MIDDLEVIEW ST & TIMBERLAKE RD,,0,25655151193,5070,0,MIDDLEVIEW ST / TIMBERLAKE RD,,1475211425000,,Completed,,,138333,0,,0.01994886,43.88665986198617,25,MIDDLEVIEW ST,INTERSECTION
TF,979.05346838,4430,0,ST1184014,72,,2,,INTERSECTION,0,US 460 BUS E,INTERSECTION & MISTY MOUNTAIN RD,Fugro,7200,25543151095,5071,7298,,02/15,1475211427000,,Completed,,140542,137682,0,,0.24723572,978.5120035798906,45,,TIMBERLAKE RD
